Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Tata,Tata Tiago,Tiago XZA Plus DT AMT,Rs.7.65 Lakh*Get On-Road Price,1.2L Revotron,1199 cc,84.48bhp@6000rpm,113Nm@3300rpm,3,4,N/A,5-Speed AMT,FWD,N/A,N/A,35 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,N/A,N/A,Disc,Drum,3765 mm,1677 mm,1535 mm,242 Litres,5,170 mm,2400 mm,N/A,N/A,5,Yes,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,Yes,Rear,N/A,Yes,N/A,N/A,Front,N/A,No,Yes,N/A,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,No,Yes,Yes,N/A,Yes,Yes,Front,N/A,N/A,Manual,Powered & Folding,175/60 R15,"Tubeless, Radial",N/A,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,With Guidedlines,N/A,N/A,N/A,Yes,Yes,Driver and Passenger,N/A,N/A,N/A,4 Star,4 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.9.32 Lakh; Mumbai: Rs.8.90 Lakh; Pune: Rs.9.03 Lakh; Hyderabad: Rs.9.14 Lakh; Chennai: Rs.9.05 Lakh; Ahmedabad: Rs.8.52 Lakh; Lucknow: Rs.8.68 Lakh; Jaipur: Rs.9.25 Lakh; Patna: Rs.8.81 Lakh; Chandigarh: Rs.8.61 Lakh
Tata,Tata Tiago,Tiago XZ Plus CNG,Rs.8 Lakh*Get On-Road Price,1.2L Revotron,1199 cc,72.41bhp@6000rpm,95Nm@3500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,N/A,N/A,Disc,Drum,3765 mm,1677 mm,1535 mm,N/A,5,168 mm,2400 mm,N/A,N/A,5,Yes,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,N/A,N/A,Front,N/A,Yes,Yes,N/A,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Front,N/A,N/A,Manual,Powered & Folding,175/65 R14,"Tubeless, Radial",14 Inch,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,With Guidedlines,N/A,N/A,N/A,Yes,Yes,Driver and Passenger,N/A,N/A,N/A,4 Star,4 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.9.75 Lakh; Mumbai: Rs.8.98 Lakh; Pune: Rs.9.12 Lakh; Hyderabad: Rs.9.55 Lakh; Chennai: Rs.9.58 Lakh; Ahmedabad: Rs.8.90 Lakh; Lucknow: Rs.9.08 Lakh; Jaipur: Rs.9.50 Lakh; Patna: Rs.9.21 Lakh; Chandigarh: Rs.8.99 Lakh
Tata,Tata Tiago,Tiago XZ Plus DT CNG,Rs.8.10 Lakh*Get On-Road Price,1.2L Revotron,1199 cc,72.41bhp@6000rpm,95Nm@3500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,N/A,N/A,Disc,Drum,3765 mm,1677 mm,1535 mm,N/A,5,168 mm,2400 mm,N/A,N/A,5,Yes,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,N/A,N/A,Front,N/A,Yes,Yes,N/A,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Front,N/A,N/A,Manual,Powered & Folding,175/65 R14,"Tubeless, Radial",14 Inch,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,N/A,With Guidedlines,N/A,N/A,N/A,Yes,Yes,Driver and Passenger,N/A,N/A,N/A,4 Star,4 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.9.87 Lakh; Mumbai: Rs.9.09 Lakh; Pune: Rs.9.23 Lakh; Hyderabad: Rs.9.67 Lakh; Chennai: Rs.9.70 Lakh; Ahmedabad: Rs.9.01 Lakh; Lucknow: Rs.9.19 Lakh; Jaipur: Rs.9.61 Lakh; Patna: Rs.9.41 Lakh; Chandigarh: Rs.9.33 Lakh
Tata,Tata Tiago,Tiago XZA Plus AMT CNG,Rs.8.65 Lakh*Get On-Road Price,1.2L Revotron,1199 cc,72.41bhp@6000rpm,95Nm@3500rpm,3,4,N/A,5-Speed AMT,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,N/A,N/A,Disc,Drum,3765 mm,1677 mm,1535 mm,N/A,5,168 mm,2400 mm,N/A,N/A,5,Yes,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,N/A,N/A,Front,N/A,No,Yes,N/A,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Front,N/A,N/A,Manual,Powered & Folding,175/65 R14,"Tubeless, Radial",14 Inch,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,With Guidedlines,N/A,N/A,N/A,Yes,Yes,Driver and Passenger,N/A,N/A,N/A,4 Star,4 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.10.53 Lakh; Mumbai: Rs.9.70 Lakh; Pune: Rs.9.84 Lakh; Hyderabad: Rs.10.31 Lakh; Chennai: Rs.10.34 Lakh; Ahmedabad: Rs.9.61 Lakh; Lucknow: Rs.9.80 Lakh; Jaipur: Rs.9.99 Lakh; Patna: Rs.10.03 Lakh; Chandigarh: Rs.9.71 Lakh
Tata,Tata Tiago,Tiago XZA Plus DT AMT CNG,Rs.8.75 Lakh*Get On-Road Price,1.2L Revotron,1199 cc,72.41bhp@6000rpm,95Nm@3500rpm,3,4,N/A,5-Speed AMT,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,N/A,N/A,N/A,Disc,Drum,3765 mm,1677 mm,1535 mm,N/A,5,168 mm,2400 mm,N/A,N/A,5,Yes,Yes,Yes,N/A,Yes,Yes,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Rear,N/A,Yes,N/A,N/A,Front,N/A,No,Yes,N/A,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Front,N/A,N/A,Manual,Powered & Folding,175/65 R14,"Tubeless, Radial",14 Inch,Yes,N/A,N/A,N/A,Yes,Yes,2,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Yes,With Guidedlines,N/A,N/A,N/A,Yes,Yes,Driver and Passenger,N/A,N/A,N/A,4 Star,4 Star,Yes,N/A,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bangalore: Rs.10.65 Lakh; Mumbai: Rs.9.81 Lakh; Pune: Rs.9.96 Lakh; Hyderabad: Rs.10.43 Lakh; Chennai: Rs.10.46 Lakh; Ahmedabad: Rs.9.72 Lakh; Lucknow: Rs.9.91 Lakh; Jaipur: Rs.10.35 Lakh; Patna: Rs.10.15 Lakh; Chandigarh: Rs.9.82 Lakh
Tata,Tata Harrier,Harrier Smart,Rs.14.99 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,No,Rear,No,No,No,No,Front,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,No,Yes,No,No,N/A,No,Manual,Manual,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,No,No,No,No,N/A,No,No,No,No,No,No,No,No,No,N/A,No,No,No,No,Bangalore: Rs.18.95 Lakh; Mumbai: Rs.18.11 Lakh; Pune: Rs.18.25 Lakh; Hyderabad: Rs.18.54 Lakh; Chennai: Rs.18.71 Lakh; Ahmedabad: Rs.16.91 Lakh; Lucknow: Rs.17.50 Lakh; Jaipur: Rs.18.66 Lakh; Patna: Rs.17.57 Lakh; Chandigarh: Rs.17.49 Lakh
Tata,Tata Harrier,Harrier Smart (O),Rs.15.49 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,No,Rear,No,No,No,No,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,No,Yes,No,No,N/A,No,Manual,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,No,No,No,No,N/A,No,No,No,No,No,No,No,No,No,N/A,No,No,No,No,Bangalore: Rs.19.57 Lakh; Mumbai: Rs.18.70 Lakh; Pune: Rs.18.85 Lakh; Hyderabad: Rs.19.15 Lakh; Chennai: Rs.19.32 Lakh; Ahmedabad: Rs.17.46 Lakh; Lucknow: Rs.18.07 Lakh; Jaipur: Rs.19.26 Lakh; Patna: Rs.18.46 Lakh; Chandigarh: Rs.18.38 Lakh
Tata,Tata Harrier,Harrier Pure,Rs.16.49 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,No,Rear,No,No,No,Yes,Front,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,No,No,Shark Fin,No,Manual,Manual,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.20.81 Lakh; Mumbai: Rs.19.89 Lakh; Pune: Rs.20.05 Lakh; Hyderabad: Rs.20.36 Lakh; Chennai: Rs.20.55 Lakh; Ahmedabad: Rs.18.57 Lakh; Lucknow: Rs.19.21 Lakh; Jaipur: Rs.20.46 Lakh; Patna: Rs.19.63 Lakh; Chandigarh: Rs.19.54 Lakh
Tata,Tata Harrier,Harrier Pure (O),Rs.16.99 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,No,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,No,Rear,No,Yes,No,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,No,No,Shark Fin,No,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.21.44 Lakh; Mumbai: Rs.20.49 Lakh; Pune: Rs.20.64 Lakh; Hyderabad: Rs.20.97 Lakh; Chennai: Rs.21.17 Lakh; Ahmedabad: Rs.19.13 Lakh; Lucknow: Rs.19.78 Lakh; Jaipur: Rs.21.06 Lakh; Patna: Rs.20.21 Lakh; Chandigarh: Rs.20.13 Lakh
Tata,Tata Harrier,Harrier Pure Plus,Rs.18.19 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,No,No,Shark Fin,No,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.22.93 Lakh; Mumbai: Rs.21.91 Lakh; Pune: Rs.22.07 Lakh; Hyderabad: Rs.22.43 Lakh; Chennai: Rs.22.64 Lakh; Ahmedabad: Rs.20.46 Lakh; Lucknow: Rs.21.15 Lakh; Jaipur: Rs.22.49 Lakh; Patna: Rs.21.62 Lakh; Chandigarh: Rs.21.53 Lakh
Tata,Tata Harrier,Harrier Pure Plus S,Rs.18.49 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,Yes,No,Shark Fin,Panoramic,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.23.30 Lakh; Mumbai: Rs.22.27 Lakh; Pune: Rs.22.43 Lakh; Hyderabad: Rs.22.79 Lakh; Chennai: Rs.23.01 Lakh; Ahmedabad: Rs.20.79 Lakh; Lucknow: Rs.21.50 Lakh; Jaipur: Rs.23.69 Lakh; Patna: Rs.21.97 Lakh; Chandigarh: Rs.21.88 Lakh
Tata,Tata Harrier,Harrier Pure Plus S Dark,Rs.18.79 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,Yes,No,Shark Fin,Panoramic,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.23.67 Lakh; Mumbai: Rs.22.63 Lakh; Pune: Rs.22.79 Lakh; Hyderabad: Rs.23.16 Lakh; Chennai: Rs.23.38 Lakh; Ahmedabad: Rs.21.12 Lakh; Lucknow: Rs.21.84 Lakh; Jaipur: Rs.24.05 Lakh; Patna: Rs.22.32 Lakh; Chandigarh: Rs.22.23 Lakh
Tata,Tata Harrier,Harrier Pure Plus AT,Rs.18.99 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,No,No,Shark Fin,No,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.23.92 Lakh; Mumbai: Rs.22.86 Lakh; Pune: Rs.23.03 Lakh; Hyderabad: Rs.23.40 Lakh; Chennai: Rs.23.62 Lakh; Ahmedabad: Rs.21.34 Lakh; Lucknow: Rs.22.07 Lakh; Jaipur: Rs.24.05 Lakh; Patna: Rs.22.55 Lakh; Chandigarh: Rs.22.46 Lakh
Tata,Tata Harrier,Harrier Adventure,Rs.19.19 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,Yes,N/A,Front & Rear,Front & Rear,Yes,No,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,Yes,No,Front,Shark Fin,No,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,Yes,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.24.17 Lakh; Mumbai: Rs.23.10 Lakh; Pune: Rs.23.27 Lakh; Hyderabad: Rs.23.64 Lakh; Chennai: Rs.23.87 Lakh; Ahmedabad: Rs.21.57 Lakh; Lucknow: Rs.22.30 Lakh; Jaipur: Rs.24.29 Lakh; Patna: Rs.22.79 Lakh; Chandigarh: Rs.22.70 Lakh
Tata,Tata Harrier,Harrier Pure Plus S AT,Rs.19.49 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2680 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,Yes,No,Shark Fin,Panoramic,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.24.54 Lakh; Mumbai: Rs.23.46 Lakh; Pune: Rs.23.63 Lakh; Hyderabad: Rs.24.01 Lakh; Chennai: Rs.24.24 Lakh; Ahmedabad: Rs.21.90 Lakh; Lucknow: Rs.22.64 Lakh; Jaipur: Rs.25.37 Lakh; Patna: Rs.23.14 Lakh; Chandigarh: Rs.23.05 Lakh
Tata,Tata Harrier,Harrier Pure Plus S Dark AT,Rs.19.79 Lakh*Get On-Road Price,Kryotec 2.0L,1956 cc,167.62bhp@3750rpm,350Nm@1750-2500rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt and Telescopic,N/A,Disc,Drum,4605 mm,1922 mm,1718 mm,445 Litres,5,N/A,2741 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,No,Yes,Yes,Rear,No,Yes,Yes,Yes,Front & Rear,No,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes,No,Yes,N/A,N/A,No,No,Yes,Yes,Yes,Yes,Yes,No,Shark Fin,Panoramic,Electronic,Powered,235/65/R17,Radial Tubeless,N/A,Yes,Yes,No,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,With Guidedlines,Yes,N/A,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,5 Star,5 Star,Yes,No,Yes,Yes,10.24 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,N/A,No,No,No,No,Bangalore: Rs.24.92 Lakh; Mumbai: Rs.23.81 Lakh; Pune: Rs.23.98 Lakh; Hyderabad: Rs.24.37 Lakh; Chennai: Rs.24.61 Lakh; Ahmedabad: Rs.22.23 Lakh; Lucknow: Rs.22.98 Lakh; Jaipur: Rs.25.73 Lakh; Patna: Rs.23.49 Lakh; Chandigarh: Rs.23.40 Lakh
